Market,Time Zone,Open,Close,Sat Open,Sat Close,Year,Month,NDay,Day,Hour,Order Management Interactions,Order Management HT (hr),Orders,Analog,Digital,Occur Int,Occur Ord
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,2,Tuesday,15:00:00.000,34,1.680163031,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,2,Tuesday,16:00:00.000,19,1.37616595,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,06:00:00.000,35,1.795859832,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,07:00:00.000,72,6.1963178,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,08:00:00.000,94,6.380555556,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,09:00:00.000,70,5.755906558,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,10:00:00.000,76,5.481005067,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,11:00:00.000,41,2.280747332,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,12:00:00.000,46,4.756854381,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,13:00:00.000,29,1.444909862,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,14:00:00.000,60,3.849166667,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,15:00:00.000,31,2.540671616,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,3,Wednesday,16:00:00.000,17,0.5094026894,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,06:00:00.000,29,2.272156424,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,07:00:00.000,76,5.437758631,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,08:00:00.000,100,7.031014346,1,0,1,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,09:00:00.000,92,9.12508464,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,10:00:00.000,75,4.446462286,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,11:00:00.000,59,4.925962306,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,12:00:00.000,59,2.45930493,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,13:00:00.000,53,3.557713317,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,14:00:00.000,54,2.883026222,2,0,2,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,15:00:00.000,36,1.863888889,1,0,1,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,4,Thursday,16:00:00.000,24,1.054722222,0,0,0,4,3
CANTONMENT,,,,,,2025,8,4,Thursday,17:00:00.000,2,0.08166666667,,,,1,
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,06:00:00.000,24,1.487762608,0,0,0,5,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,07:00:00.000,98,7.44621151,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,08:00:00.000,84,6.734432257,1,0,1,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,09:00:00.000,93,6.635723803,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,10:00:00.000,96,8.734700486,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,11:00:00.000,73,5.735817574,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,12:00:00.000,53,3.124203439,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,13:00:00.000,51,2.635170408,1,0,1,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,14:00:00.000,53,3.507156595,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,15:00:00.000,28,1.703598347,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,8,5,Friday,16:00:00.000,11,0.3607746775,0,0,0,4,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,06:00:00.000,24,1.366090316,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,07:00:00.000,92,7.345650214,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,08:00:00.000,89,7.011114144,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,09:00:00.000,73,5.226088651,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,10:00:00.000,53,4.210833333,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,11:00:00.000,53,3.471119753,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,12:00:00.000,40,3.163274258,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,13:00:00.000,48,4.584788726,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,14:00:00.000,38,2.249058173,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,15:00:00.000,35,2.380277778,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,16:00:00.000,20,0.7891666667,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,1,Monday,17:00:00.000,,,0,0,0,,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,03:00:00.000,,,0,0,0,,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,06:00:00.000,35,1.513471498,0,0,0,5,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,07:00:00.000,107,9.718319932,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,08:00:00.000,110,9.260711638,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,09:00:00.000,97,8.107596175,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,10:00:00.000,92,8.72983205,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,11:00:00.000,73,4.141059396,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,12:00:00.000,51,4.195552261,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,13:00:00.000,39,3.128373944,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,14:00:00.000,38,2.419386852,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,15:00:00.000,53,5.114430878,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,2,Tuesday,16:00:00.000,20,0.9947222222,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,06:00:00.000,25,1.815505539,0,0,0,4,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,07:00:00.000,75,5.971613269,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,08:00:00.000,66,4.700549479,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,09:00:00.000,80,4.996355507,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,10:00:00.000,88,8.331697439,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,11:00:00.000,48,4.951388308,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,12:00:00.000,51,2.326090931,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,13:00:00.000,41,2.137139387,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,14:00:00.000,58,4.012203958,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,15:00:00.000,41,2.91468396,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,3,Wednesday,16:00:00.000,13,0.6594444444,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,06:00:00.000,24,0.9961731506,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,07:00:00.000,84,5.226441471,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,08:00:00.000,85,5.237222222,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,09:00:00.000,75,4.746887484,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,10:00:00.000,60,3.602576776,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,11:00:00.000,31,2.000088747,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,12:00:00.000,42,2.06233791,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,13:00:00.000,49,3.572069356,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,14:00:00.000,62,3.850267904,2,0,2,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,15:00:00.000,26,0.6730591356,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,4,Thursday,16:00:00.000,19,0.8011111111,0,0,0,4,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,06:00:00.000,36,2.00477249,0,0,0,4,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,07:00:00.000,80,8.004210658,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,08:00:00.000,93,6.389338101,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,09:00:00.000,59,5.1540483,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,10:00:00.000,68,5.573833411,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,11:00:00.000,38,2.25375244,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,12:00:00.000,51,3.737489728,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,13:00:00.000,41,2.379444444,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,14:00:00.000,40,2.427315832,1,0,1,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,15:00:00.000,15,0.4927777778,0,0,0,4,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,9,5,Friday,16:00:00.000,14,0.8723553422,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,06:00:00.000,22,1.383942531,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,07:00:00.000,80,6.552247589,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,08:00:00.000,90,7.323770244,3,0,3,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,09:00:00.000,53,4.857356275,0,0,0,3,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,10:00:00.000,45,2.833485561,0,0,0,3,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,11:00:00.000,34,2.665840967,0,0,0,3,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,12:00:00.000,32,1.252760433,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,13:00:00.000,15,1.568965678,0,0,0,3,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,14:00:00.000,46,4.084605656,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,15:00:00.000,37,3.426002178,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,1,Monday,16:00:00.000,7,0.250331225,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,06:00:00.000,15,0.8278809333,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,07:00:00.000,65,7.219630867,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,08:00:00.000,60,4.977685072,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,09:00:00.000,94,6.308820083,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,10:00:00.000,64,5.731767433,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,11:00:00.000,53,5.402582111,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,12:00:00.000,63,4.267761031,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,13:00:00.000,58,5.739780953,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,14:00:00.000,58,4.065,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,15:00:00.000,38,3.083732039,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,2,Tuesday,16:00:00.000,17,1.006441103,0,0,0,4,4
CANTONMENT,,,,,,2025,10,2,Tuesday,17:00:00.000,1,0.02416666667,,,,1,
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,06:00:00.000,22,1.012860889,0,0,0,5,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,07:00:00.000,91,6.351749181,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,08:00:00.000,96,7.019966156,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,09:00:00.000,107,9.155083747,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,10:00:00.000,93,6.988136239,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,11:00:00.000,82,7.582435725,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,12:00:00.000,71,4.880915289,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,13:00:00.000,49,6.230632019,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,14:00:00.000,65,3.1297361,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,15:00:00.000,51,3.522144433,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,16:00:00.000,14,0.5911111111,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,3,Wednesday,17:00:00.000,1,0,0,0,0,1,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,04:00:00.000,,,0,0,0,,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,06:00:00.000,20,1.320549947,0,0,0,5,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,07:00:00.000,85,7.383176367,1,0,1,5,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,08:00:00.000,103,8.400223486,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,09:00:00.000,98,8.078691911,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,10:00:00.000,97,9.491597744,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,11:00:00.000,71,6.056470325,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,12:00:00.000,77,5.394980111,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,13:00:00.000,90,5.877148444,2,0,2,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,14:00:00.000,62,3.811610194,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,15:00:00.000,42,3.705478908,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,16:00:00.000,33,2.396307517,0,0,0,5,2
CANTONMENT,,,,,,2025,10,4,Thursday,17:00:00.000,1,0,,,,1,
CANTONMENT,,,,,,2025,10,4,Thursday,18:00:00.000,1,0.04157241667,,,,1,
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,4,Thursday,23:00:00.000,,,0,0,0,,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,06:00:00.000,24,1.091373856,0,0,0,5,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,07:00:00.000,75,7.0860637,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,08:00:00.000,86,7.575547714,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,09:00:00.000,104,7.775644586,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,10:00:00.000,94,7.422530053,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,11:00:00.000,79,8.30922315,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,12:00:00.000,51,3.306260911,0,0,0,5,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,13:00:00.000,74,6.053290856,0,0,0,5,5
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,14:00:00.000,32,1.808212794,0,0,0,5,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,15:00:00.000,22,1.443501192,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,10,5,Friday,16:00:00.000,12,1.111063467,0,0,0,3,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,06:00:00.000,26,1.398688642,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,07:00:00.000,86,8.621485133,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,08:00:00.000,68,6.213944527,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,09:00:00.000,42,2.655974852,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,10:00:00.000,49,3.772849567,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,11:00:00.000,64,5.994175694,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,12:00:00.000,57,4.590560201,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,13:00:00.000,50,3.605459661,1,0,1,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,14:00:00.000,53,4.328531871,1,0,1,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,15:00:00.000,47,4.345687059,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,16:00:00.000,12,0.8243093903,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,1,Monday,17:00:00.000,,,0,0,0,,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,06:00:00.000,20,1.547992554,0,0,0,4,1
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,07:00:00.000,70,5.720938848,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,08:00:00.000,79,8.45690535,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,09:00:00.000,70,6.756634584,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,10:00:00.000,56,6.042981487,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,11:00:00.000,61,3.318611111,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,12:00:00.000,55,4.832320417,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,13:00:00.000,49,3.457127949,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,14:00:00.000,36,1.869722222,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,15:00:00.000,47,3.021930069,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,16:00:00.000,16,1.382777778,0,0,0,4,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,06:00:00.000,26,1.460579595,1,0,1,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,07:00:00.000,56,4.020544423,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,08:00:00.000,87,8.436455156,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,09:00:00.000,88,8.239830804,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,10:00:00.000,54,3.36113125,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,11:00:00.000,41,3.157735331,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,12:00:00.000,43,3.483018171,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,13:00:00.000,63,3.33512894,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,14:00:00.000,35,1.465719338,0,0,0,4,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,15:00:00.000,28,1.082222222,0,0,0,3,4
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,16:00:00.000,20,1.118611111,0,0,0,4,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,06:00:00.000,15,0.8778548042,0,0,0,3,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,07:00:00.000,55,5.79111637,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,08:00:00.000,59,4.328404509,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,09:00:00.000,48,3.864834048,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,10:00:00.000,53,4.285616059,0,0,0,3,2
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,11:00:00.000,34,2.666103923,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,12:00:00.000,38,3.261204419,0,0,0,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,13:00:00.000,27,2.509963536,1,0,1,3,3
CANTONMENT,CENTRAL,06:00:00.000,17:00:00.000,,,2025,11,4,Thursday,14:00:00.000,30,2.799494144,0,0,0,3,3
